,SentenceID,WordIndex,Word,Target,Correct,Confidence,MaxConfidence,Margin,Tokens,Variation,MaxVariation,MarginVar,Domain
17,1,6,102,0,1.0,0.9462481439113617,0.9462481439113617,0.9326569437980652,[SEP],0.012469081749660837,0.012469081749660837,0.01964666049040602,Wiki & Books
18,2,0,101,0,1.0,0.9921778678894043,0.9921778678894043,0.9902555227279664,[CLS],0.00014543883935914435,0.00014543883935914435,0.00023005565815225275,Wiki & Books
19,2,1,28291,0,1.0,0.9711840689182282,0.9711840689182282,0.9585830092430114,Min,0.0013967189025958148,0.0013967189025958148,0.0030877363611898543,Wiki & Books
20,2,2,144,0,1.0,0.9501220345497131,0.9501220345497131,0.9276384592056275,G,0.004672985994699416,0.004672985994699416,0.010244999703548387,Wiki & Books
21,2,3,11540,0,1.0,0.9486650705337525,0.9486650705337525,0.9237035155296326,##ien,0.004417345028328725,0.004417345028328725,0.010145434502669703,Wiki & Books
22,2,4,13755,0,1.0,0.9634516537189484,0.9634516537189484,0.9466609597206116,##gang,0.002064085177042507,0.002064085177042507,0.004528149676794299,Wiki & Books
23,2,5,10165,0,1.0,0.9749223470687867,0.9749223470687867,0.963983005285263,##er,0.0008727303819134136,0.0008727303819134136,0.0018807874300971507,Wiki & Books
24,2,6,10156,0,1.0,0.9841375052928925,0.9841375052928925,0.9781234800815582,og,0.0003812957520993976,0.0003812957520993976,0.0006999267979320578,Wiki & Books
25,2,7,49716,0,1.0,0.9832107782363891,0.9832107782363891,0.9767151057720185,jeg,0.0003592879227207391,0.0003592879227207391,0.000692136074534524,Wiki & Books
26,2,8,18542,0,1.0,0.9834684491157532,0.9834684491157532,0.9772542774677276,selv,0.0003307579283665518,0.0003307579283665518,0.0006157066973056047,Wiki & Books
27,2,9,119,0,1.0,0.9916376054286957,0.9916376054286957,0.9894272267818451,.,0.0001568020923145141,0.0001568020923145141,0.00025089182797518813,Wiki & Books
28,2,10,102,0,1.0,0.9919838011264801,0.9919838011264801,0.9899038016796112,[SEP],0.00015114261533089035,0.00015114261533089035,0.0002457584490993624,Wiki & Books
29,3,0,101,0,1.0,0.9842726707458496,0.9842726707458496,0.9793349862098694,[CLS],0.0003716023946593339,0.0003716023946593339,0.0006937863421009638,Wiki & Books
30,3,1,10190,36,0.5,0.520359804853797,0.7731659173965454,0.621564182639122,De,0.12745250058747953,0.01938122952839137,0.061827548363567165,Wiki & Books
31,3,2,30518,5,0.8,0.7126485485583544,0.8151923835277557,0.6972573280334473,gr,0.0869578847784945,0.023312316785292386,0.06682254219811967,Wiki & Books
32,3,3,21175,5,0.8,0.7276428792625665,0.835189288854599,0.73199263215065,##ove,0.09046237844927571,0.021468721876489703,0.062420345908756225,Wiki & Books
33,3,4,10110,5,0.8,0.7329360485076905,0.8447186708450317,0.7487015038728714,en,0.09340385593821342,0.01949388287330805,0.056202014540124176,Wiki & Books
34,3,5,25499,5,0.8,0.725877096876502,0.8136551380157471,0.6995360642671585,Venus,0.0904877270805298,0.035505098104610514,0.09866374706376035,Wiki & Books
35,3,6,10562,5,0.8,0.738012220337987,0.841319739818573,0.7435276359319687,##st,0.09397589395448513,0.024183798851412773,0.06901011249466849,Wiki & Books
36,3,7,89758,5,0.8,0.7339688003063202,0.8423481702804565,0.7447127163410187,##øt,0.09517693182907183,0.02254247929975492,0.06467750733030644,Wiki & Books
37,3,8,10216,5,0.8,0.7274187605828046,0.853431499004364,0.7621301591396332,##te,0.10183724167088451,0.018476684993692198,0.053141640850510916,Wiki & Books
38,3,9,10303,5,0.7,0.6371130099520087,0.8448342353105545,0.7512586325407028,op,0.14496769329489725,0.031569400341884886,0.08735029158860962,Wiki & Books
39,3,10,102,0,1.0,0.9845522165298461,0.9845522165298461,0.9797218084335327,[SEP],0.00037154971822047863,0.00037154971822047863,0.0006923748001698016,Wiki & Books
40,4,0,101,0,1.0,0.9609553694725037,0.9609553694725037,0.9529793322086334,[CLS],0.009115119375873917,0.009115119375873917,0.013400084351178135,Wiki & Books
41,4,1,71164,0,1.0,0.9337750256061554,0.9337750256061554,0.9181431472301483,Af,0.013850589837505149,0.013850589837505149,0.020979596851348564,Wiki & Books
42,4,2,11275,0,1.0,0.9102710366249085,0.9102710366249085,0.8856824934482574,##ske,0.020113077956648198,0.020113077956648198,0.03317226146146499,Wiki & Books
43,4,3,13268,0,1.0,0.9079321026802063,0.9079321026802063,0.8836513578891754,##ds,0.02006180678296445,0.02006180678296445,0.03237567797865072,Wiki & Books
44,4,4,13724,0,1.0,0.9182113528251648,0.9182113528251648,0.8959188997745514,##bre,0.01685138544194075,0.01685138544194075,0.02762475650885779,Wiki & Books
45,4,5,10477,0,1.0,0.9272057175636291,0.9272057175636291,0.9089452028274536,##v,0.014971801235499672,0.014971801235499672,0.023541260832816845,Wiki & Books
46,4,6,119,0,1.0,0.9590462863445282,0.9590462863445282,0.9504008710384368,.,0.00912383597774639,0.00912383597774639,0.013566284810883681,Wiki & Books
47,4,7,102,0,1.0,0.9610377013683319,0.9610377013683319,0.953181928396225,[SEP],0.009078971485127206,0.009078971485127206,0.013305063198937326,Wiki & Books
48,5,0,101,0,1.0,0.9918871045112609,0.9918871045112609,0.9905589342117309,[CLS],0.0001925970073406802,0.0001925970073406802,0.0002728094032838157,Wiki & Books
49,5,1,15595,0,1.0,0.9701970994472504,0.9701970994472504,0.9656042754650116,Ab,0.0015290200738953175,0.0015290200738953175,0.002052348386525615,Wiki & Books
50,5,2,94897,0,1.0,0.9639830112457275,0.9639830112457275,0.9585609316825867,##orren,0.002089489760979859,0.002089489760979859,0.0027696329830816067,Wiki & Books
51,5,3,10163,0,1.0,0.9915115654468536,0.9915115654468536,0.9898109793663025,er,0.00018073446608827485,0.00018073446608827485,0.00027126297046123685,Wiki & Books
52,5,4,10110,0,1.0,0.9920157074928284,0.9920157074928284,0.9905966579914093,en,0.00013587756944332337,0.00013587756944332337,0.00019486338618325053,Wiki & Books
53,5,5,10518,0,1.0,0.9894488632678986,0.9894488632678986,0.9874807000160217,yn,0.00028529282923418715,0.00028529282923418715,0.00041591124106545865,Wiki & Books
54,5,6,15172,0,1.0,0.9906117200851441,0.9906117200851441,0.9890739977359772,##det,0.00021425086528651608,0.00021425086528651608,0.0002982837836913533,Wiki & Books
55,5,7,96070,0,1.0,0.9906295299530029,0.9906295299530029,0.9893109619617462,fisk,0.0002135887495052202,0.0002135887495052202,0.000286948432494718,Wiki & Books
56,5,8,10142,0,1.0,0.9908784925937653,0.9908784925937653,0.9894313335418701,for,0.0001959667384314301,0.0001959667384314301,0.00027027955594491,Wiki & Books
57,5,9,45608,0,1.0,0.9824901282787323,0.9824901282787323,0.9797521352767944,lys,0.0009266466907465444,0.0009266466907465444,0.0012638875665891192,Wiki & Books
58,5,10,10123,0,1.0,0.9856389820575714,0.9856389820575714,0.9832942008972168,##t,0.0005319188877659896,0.0005319188877659896,0.0007334655362205922,Wiki & Books
59,5,11,65702,0,1.0,0.9854581236839295,0.9854581236839295,0.983100301027298,##fis,0.0005221394602413908,0.0005221394602413908,0.0007346849567230506,Wiki & Books
60,5,12,46923,0,1.0,0.989614999294281,0.989614999294281,0.9879021942615509,##kere,0.00023618613398014072,0.00023618613398014072,0.00033159113003211615,Wiki & Books
61,5,13,119,0,1.0,0.9927445173263549,0.9927445173263549,0.9915813088417054,.,0.00014952174340962187,0.00014952174340962187,0.00021028969381603696,Wiki & Books
62,5,14,102,0,1.0,0.9924031615257263,0.9924031615257263,0.9910593867301941,[SEP],0.00016712978357190877,0.00016712978357190877,0.00024243583653259294,Wiki & Books
63,6,0,101,0,1.0,0.9700382709503174,0.9700382709503174,0.9592963218688965,[CLS],0.004675534289971636,0.004675534289971636,0.00873621619938106,Wiki & Books
64,6,1,10235,0,0.6,0.39861501604318617,0.44400699734687804,0.18873747885227204,Den,0.03231616937860855,0.02336272302796644,0.03152172121524787,Wiki & Books
65,6,2,29704,30,0.2,0.1019337466917932,0.23621320873498916,0.10116455778479576,franske,0.005993334075753924,0.022938791185137326,0.025826263706021153,Wiki & Books
66,6,3,17166,0,0.4,0.28589029535651206,0.32626195847988126,0.16518375650048256,Revolution,0.024783679108252882,0.01788121976388789,0.024296696673979823,Wiki & Books
67,6,4,10107,0,0.4,0.4751177877187729,0.5663753062486648,0.34236685037612913,##s,0.049518570985720746,0.02263718576429402,0.06047876970910084,Wiki & Books
68,6,5,87772,0,0.9,0.7111997395753861,0.7119663000106812,0.5331468373537064,Historie,0.03762731336454799,0.03712538080794673,0.09508763351531843,Wiki & Books
69,6,6,177,0,1.0,0.9584436058998108,0.9584436058998108,0.9405735254287719,i,0.004986839281503706,0.004986839281503706,0.009379887022758595,Wiki & Books
70,6,7,19764,0,1.0,0.9536124885082244,0.9536124885082244,0.9338351964950562,kort,0.004582648111988909,0.004582648111988909,0.008552975600752289,Wiki & Books
71,6,8,14321,0,1.0,0.9563238084316253,0.9563238084316253,0.9375286817550659,Be,0.005041090487719266,0.005041090487719266,0.00946920299077746,Wiki & Books
72,6,9,26095,0,1.0,0.9440023601055145,0.9440023601055145,0.9181008338928223,##gre,0.008649149816166535,0.008649149816166535,0.01736495220977403,Wiki & Books
73,6,10,10457,0,1.0,0.9542842864990234,0.9542842864990234,0.934051764011383,##b,0.005706277453430317,0.005706277453430317,0.011003573695245305,Wiki & Books
74,6,11,102,0,1.0,0.9710208237171173,0.9710208237171173,0.9605486154556274,[SEP],0.004380254917554146,0.004380254917554146,0.008247348755314616,Wiki & Books
75,7,0,101,0,1.0,0.9952068746089935,0.9952068746089935,0.9946818888187409,[CLS],3.57725717066515e-05,3.57725717066515e-05,4.480621208063696e-05,Wiki & Books
76,7,1,112,0,1.0,0.994442480802536,0.994442480802536,0.9937763214111328,',4.356987177519755e-05,4.356987177519755e-05,5.492093248449237e-05,Wiki & Books
77,7,2,19355,0,1.0,0.9934441268444061,0.9934441268444061,0.9924245834350586,Ken,4.542470960732459e-05,4.542470960732459e-05,5.838290669771595e-05,Wiki & Books
78,7,3,11304,0,1.0,0.9944453477859497,0.9944453477859497,0.9936599969863892,##der,3.681084879204377e-05,3.681084879204377e-05,4.6182094150424286e-05,Wiki & Books
79,7,4,10168,0,1.0,0.994106388092041,0.994106388092041,0.9932255923748017,du,3.18878032602754e-05,3.18878032602754e-05,4.050316444196511e-05,Wiki & Books
80,7,5,37566,0,1.0,0.9946770012378693,0.9946770012378693,0.9939776062965393,nogle,3.2439566802686673e-05,3.2439566802686673e-05,3.997552932588633e-05,Wiki & Books
81,7,6,13953,0,1.0,0.9941742777824402,0.9941742777824402,0.9934870600700378,vir,4.998970316677287e-05,4.998970316677287e-05,6.069983214729291e-05,Wiki & Books
82,7,7,90375,0,1.0,0.9930248141288758,0.9930248141288758,0.9921576857566834,##kso,6.637402397430492e-05,6.637402397430492e-05,8.212246776778899e-05,Wiki & Books
83,7,8,34927,0,1.0,0.9923734188079834,0.9923734188079834,0.9913859605789185,##mh,7.706963227306575e-05,7.706963227306575e-05,9.646732001030501e-05,Wiki & Books
84,7,9,29564,0,1.0,0.9943770885467529,0.9943770885467529,0.993761271238327,##eder,4.4959521100054174e-05,4.4959521100054174e-05,5.3607412361778015e-05,Wiki & Books
85,7,10,117,0,1.0,0.994911926984787,0.994911926984787,0.9943118274211884,",",2.8317099285182225e-05,2.8317099285182225e-05,3.393474974306087e-05,Wiki & Books
86,7,11,10118,0,1.0,0.9948795676231384,0.9948795676231384,0.9942689657211303,der,3.02533090321333e-05,3.02533090321333e-05,3.6403355996696975e-05,Wiki & Books
87,7,12,27800,0,1.0,0.994719386100769,0.994719386100769,0.994033819437027,må,3.0482589736635645e-05,3.0482589736635645e-05,3.7363036172486374e-05,Wiki & Books
88,7,13,11275,0,1.0,0.9950566530227661,0.9950566530227661,0.9944198966026306,##ske,2.7183466798561536e-05,2.7183466798561536e-05,3.310559710968164e-05,Wiki & Books
89,7,14,10453,0,1.0,0.9951590240001679,0.9951590240001679,0.9945523083209992,har,2.7059380068870097e-05,2.7059380068870097e-05,3.2711925762249905e-05,Wiki & Books
90,7,15,88427,0,1.0,0.9946336507797241,0.9946336507797241,0.9940664529800415,behov,3.4889379478073575e-05,3.4889379478073575e-05,4.1291390525941556e-05,Wiki & Books
91,7,16,10142,0,1.0,0.9953421473503112,0.9953421473503112,0.9947514414787293,for,2.7457570928959286e-05,2.7457570928959286e-05,3.339432299384272e-05,Wiki & Books
92,7,17,10110,0,1.0,0.9948944211006164,0.9948944211006164,0.9941964745521545,en,2.8634747582287888e-05,2.8634747582287888e-05,3.543375624914802e-05,Wiki & Books
93,7,18,10172,0,1.0,0.9946902394294739,0.9946902394294739,0.994059932231903,med,3.883016438948062e-05,3.883016438948062e-05,4.654090856405446e-05,Wiki & Books
94,7,19,10354,0,1.0,0.9943150341510772,0.9943150341510772,0.9936228156089782,##ar,4.7967977267013844e-05,4.7967977267013844e-05,5.819055874326297e-05,Wiki & Books
95,7,20,11044,0,1.0,0.9943858087062836,0.9943858087062836,0.9936623692512512,##be,4.231650953219201e-05,4.231650953219201e-05,5.1998897223484154e-05,Wiki & Books
96,7,21,107404,0,1.0,0.9948046207427979,0.9948046207427979,0.9941787958145142,##jder,3.46339153573183e-05,3.46339153573183e-05,4.1750184291231566e-05,Wiki & Books
97,7,22,10172,0,1.0,0.9952448010444641,0.9952448010444641,0.9946936428546905,med,2.843064371305104e-05,2.843064371305104e-05,3.3918372817574036e-05,Wiki & Books
98,7,23,13484,0,1.0,0.994239729642868,0.994239729642868,0.9935044288635254,min,2.7333630124850573e-05,2.7333630124850573e-05,3.311429950315414e-05,Wiki & Books
99,7,24,56332,0,1.0,0.9946758091449738,0.9946758091449738,0.9939626693725586,bag,3.465261696110389e-05,3.465261696110389e-05,4.257132261017205e-05,Wiki & Books
100,7,25,39532,0,1.0,0.9947270333766938,0.9947270333766938,0.9940623104572296,##grund,3.255141102162184e-05,3.255141102162184e-05,3.946837258116176e-05,Wiki & Books
101,7,26,136,0,1.0,0.9937480866909028,0.9937480866909028,0.9929710686206817,?,3.685409845036957e-05,3.685409845036957e-05,4.553448687932616e-05,Wiki & Books
102,7,27,112,0,1.0,0.9939080655574799,0.9939080655574799,0.9932247519493103,',4.526278186890664e-05,4.526278186890664e-05,5.6888220172481864e-05,Wiki & Books
103,7,28,102,0,1.0,0.9947772145271301,0.9947772145271301,0.9942077934741974,[SEP],4.4434568878273246e-05,4.4434568878273246e-05,5.545510212701997e-05,Wiki & Books
104,8,0,101,0,1.0,0.9879549324512482,0.9879549324512482,0.9870677411556243,[CLS],0.0005823718430221802,0.0005823718430221802,0.0006697348282621717,Wiki & Books
105,8,1,66717,0,1.0,0.991170471906662,0.991170471906662,0.9905130803585053,Så,0.00023332838429116263,0.00023332838429116263,0.0002684359544776171,Wiki & Books
106,8,2,55043,0,1.0,0.992069411277771,0.992069411277771,0.9915104687213898,##ledes,0.00016310932475732898,0.00016310932475732898,0.00018512647669911787,Wiki & Books
107,8,3,31569,0,1.0,0.9885361850261688,0.9885361850261688,0.9876577377319335,ska,0.00035136387752562117,0.00035136387752562117,0.0004047370217902824,Wiki & Books
108,8,4,10129,0,1.0,0.9909600913524628,0.9909600913524628,0.9902310729026794,##r,0.00018742858647531336,0.00018742858647531336,0.00021775892292069443,Wiki & Books
109,8,5,10104,0,1.0,0.9907470345497131,0.9907470345497131,0.9898338615894318,de,0.00017324116909236408,0.00017324116909236408,0.0002036054983152624,Wiki & Books
110,8,6,10114,0,1.0,0.9558049082756043,0.9558049082756043,0.9410676956176758,to,0.0010576621803438967,0.0010576621803438967,0.0026616842134885134,Wiki & Books
111,8,7,18831,0,1.0,0.9790049433708191,0.9790049433708191,0.9769569098949432,største,0.00043611465470419844,0.00043611465470419844,0.0005035522005232805,Wiki & Books
112,8,8,76056,0,1.0,0.9759456872940063,0.9759456872940063,0.9731070101261139,sels,0.0006581719553766163,0.0006581719553766163,0.0007700120485916173,Wiki & Books
113,8,9,44799,0,1.0,0.9671687006950378,0.9671687006950378,0.9625080943107605,##kab,0.0008575285769074981,0.0008575285769074981,0.0010549845714456292,Wiki & Books
114,8,10,10165,0,1.0,0.966369241476059,0.966369241476059,0.9604382216930389,##er,0.0011117853746570815,0.0011117853746570815,0.001688022161668279,Wiki & Books
115,8,11,66339,1,0.7,0.43110088910907507,0.5310224562883377,0.4235821306705475,Path,0.0827817752904526,0.06362481998801738,0.07174428964877691,Wiki & Books
116,8,12,10333,1,0.7,0.4103122682310641,0.5070470921695233,0.39206884130835534,##é,0.076761439513619,0.05916897944374268,0.06310291988485763,Wiki & Books
117,8,13,10156,0,1.0,0.930852210521698,0.930852210521698,0.9224600493907928,og,0.011395811998963409,0.011395811998963409,0.013336803209770843,Wiki & Books
118,8,14,69699,1,0.7,0.4420590428635478,0.5358132317662239,0.4330435819923878,Ga,0.08554371523409539,0.05980110816450758,0.06919866660893799,Wiki & Books
119,8,15,66084,1,0.7,0.41153320809826255,0.5099702142179012,0.3960015311837196,##umont,0.0770794866030096,0.059656323962350946,0.06397057569828589,Wiki & Books
120,8,16,18116,0,1.0,0.9897903978824616,0.9897903978824616,0.9890231668949128,ned,0.00023829635758193746,0.00023829635758193746,0.00027443676747157753,Wiki & Books
121,8,17,10217,0,1.0,0.9914862394332886,0.9914862394332886,0.9908185601234436,på,0.00017054940876647608,0.00017054940876647608,0.00019805199976872246,Wiki & Books
122,8,18,10458,0,1.0,0.9887388527393342,0.9887388527393342,0.9877266168594361,film,0.0002360065730137606,0.0002360065730137606,0.0002784023981396899,Wiki & Books
123,8,19,63819,0,1.0,0.989163213968277,0.989163213968277,0.9882991433143615,##produktion,0.0002251058016365803,0.0002251058016365803,0.0002584805789835798,Wiki & Books
124,8,20,10136,0,1.0,0.9914994895458221,0.9914994895458221,0.9908244013786316,##en,0.00015358161230341952,0.00015358161230341952,0.00017821716761048378,Wiki & Books
125,8,21,10156,0,1.0,0.9935421168804168,0.9935421168804168,0.9930045425891876,og,0.00010406300703142078,0.00010406300703142078,0.00012237975088073228,Wiki & Books
126,8,22,64009,0,1.0,0.9903854668140412,0.9903854668140412,0.9896234691143035,fokus,0.000255046575570681,0.000255046575570681,0.00029929095121733696,Wiki & Books
127,8,23,42177,0,1.0,0.9927339553833008,0.9927339553833008,0.9921818494796752,##erede,0.00013877437079230505,0.00013877437079230505,0.0001598636491847572,Wiki & Books
128,8,24,22336,0,1.0,0.9908645868301391,0.9908645868301391,0.9901673257350921,mere,0.00021299373389695118,0.00021299373389695118,0.00024517365910089236,Wiki & Books
129,8,25,10217,0,1.0,0.9908467650413513,0.9908467650413513,0.9901568472385407,på,0.0002303298557598055,0.0002303298557598055,0.00026605668706171316,Wiki & Books
130,8,26,10458,0,1.0,0.9890190660953522,0.9890190660953522,0.9879999697208405,film,0.00023239490112079154,0.00023239490112079154,0.0002788742412316837,Wiki & Books
131,8,27,72146,0,1.0,0.987756997346878,0.987756997346878,0.9867924749851227,##visning,0.00025915207959830154,0.00025915207959830154,0.00030113503036250934,Wiki & Books
132,8,28,10156,0,1.0,0.9921668171882629,0.9921668171882629,0.9915148675441742,og,0.00013469281910900578,0.00013469281910900578,0.00015916355828725413,Wiki & Books
133,8,29,18477,0,1.0,0.9878395855426788,0.9878395855426788,0.9868083000183105,distribution,0.0002636090791415669,0.0002636090791415669,0.00031140579584345576,Wiki & Books
134,8,30,113,0,1.0,0.9908990085124969,0.9908990085124969,0.9901607275009155,(,0.0002544489137016015,0.0002544489137016015,0.00029963342070416844,Wiki & Books
135,8,31,118,0,1.0,0.9908514142036438,0.9908514142036438,0.9901771962642669,-,0.00022527442139320895,0.00022527442139320895,0.0002591745215241659,Wiki & Books
136,8,32,10110,0,1.0,0.9921451449394226,0.9921451449394226,0.9914653301239014,en,0.00015333597901815213,0.00015333597901815213,0.000180011199764607,Wiki & Books
137,8,33,15608,0,1.0,0.9921890676021576,0.9921890676021576,0.9915184080600739,mod,0.0001507832212489646,0.0001507832212489646,0.00017763230418115227,Wiki & Books
138,8,34,20095,0,1.0,0.99210404753685,0.99210404753685,0.9914533257484436,##sat,0.00014810920329214383,0.00014810920329214383,0.00017239224259682829,Wiki & Books
139,8,35,106302,0,1.0,0.990421462059021,0.990421462059021,0.9897305369377136,tende,0.00026720900452289705,0.00026720900452289705,0.0003057092974479758,Wiki & Books
140,8,36,10891,0,1.0,0.9899283051490784,0.9899283051490784,0.9891147911548615,##ns,0.00030707618002807636,0.00030707618002807636,0.0003590698411693793,Wiki & Books
141,8,37,10452,0,1.0,0.992950713634491,0.992950713634491,0.9923442363739013,af,0.00012365616747672447,0.00012365616747672447,0.00014516289284586035,Wiki & Books
142,8,38,10349,0,1.0,0.9910549283027649,0.9910549283027649,0.9903074562549591,det,0.00022160145307751123,0.00022160145307751123,0.00026009743938249836,Wiki & Books
143,8,39,10118,0,1.0,0.9922023713588715,0.9922023713588715,0.9915553271770478,der,0.00015939649613390118,0.00015939649613390118,0.00018629155012877874,Wiki & Books
144,8,40,23402,0,1.0,0.9923767805099487,0.9923767805099487,0.9917899906635285,meget,0.00014211546771051076,0.00014211546771051076,0.00016347042901646345,Wiki & Books
145,8,41,29131,0,1.0,0.9919582962989807,0.9919582962989807,0.9912681996822357,succes,0.00015655934786678926,0.00015655934786678926,0.00018636292218804585,Wiki & Books
146,8,42,14446,0,1.0,0.9906936645507812,0.9906936645507812,0.9898378551006317,##ful,0.00022042322886562716,0.00022042322886562716,0.0002616329471232248,Wiki & Books
147,8,43,14892,0,1.0,0.9917528808116913,0.9917528808116913,0.9910583853721618,##dt,0.00018143175769370855,0.00018143175769370855,0.00021274577415169915,Wiki & Books
148,8,44,66998,0,1.0,0.9910495221614838,0.9910495221614838,0.990214079618454,sk,0.00021758262846450544,0.00021758262846450544,0.00026269089715160734,Wiki & Books
149,8,45,14766,0,1.0,0.991466897726059,0.991466897726059,0.99072967171669,##ete,0.00018136829004834708,0.00018136829004834708,0.00021542922176255534,Wiki & Books
150,8,46,177,0,1.0,0.9893921673297882,0.9893921673297882,0.9884340524673462,i,0.00018697030854003318,0.00018697030854003318,0.00022212085958145164,Wiki & Books
151,8,47,14642,1,0.1,0.10015077167190611,0.48224218785762785,0.3655505284667015,Hollywood,0.006977205247626431,0.03120054444505716,0.05906098454119748,Wiki & Books
152,8,48,10172,0,1.0,0.9929067075252533,0.9929067075252533,0.9923725008964539,med,0.00011041222459343914,0.00011041222459343914,0.00012714578392859722,Wiki & Books
153,8,49,28780,0,1.0,0.9905634105205536,0.9905634105205536,0.9897793114185334,st,0.0002320294866024497,0.0002320294866024497,0.00027074883135544067,Wiki & Books
154,8,50,13741,0,1.0,0.9894621729850769,0.9894621729850769,0.9883264243602753,##igen,0.00025934712213114607,0.00025934712213114607,0.0003209498077733385,Wiki & Books
155,8,51,10253,0,1.0,0.990613055229187,0.990613055229187,0.9898201644420623,##de,0.0001969823506604485,0.0001969823506604485,0.00023009989909827055,Wiki & Books
156,8,52,20900,0,1.0,0.9881349980831147,0.9881349980831147,0.9871411740779876,vert,0.0003821733258263649,0.0003821733258263649,0.0004467243204914339,Wiki & Books
157,8,53,52564,0,1.0,0.9891117513179779,0.9891117513179779,0.9882622241973877,##ikal,0.0002556242905315642,0.0002556242905315642,0.00029360045911616336,Wiki & Books
158,8,54,64861,0,1.0,0.9863444805145264,0.9863444805145264,0.9853529214859009,integration,0.00045528467436582786,0.00045528467436582786,0.0005240072608997081,Wiki & Books
159,8,55,114,0,1.0,0.9912124276161194,0.9912124276161194,0.9904416024684906,),0.00021028755738186077,0.00021028755738186077,0.0002508872288047215,Wiki & Books
160,8,56,119,0,1.0,0.991588032245636,0.991588032245636,0.9908894836902619,.,0.00021587244251520588,0.00021587244251520588,0.0002547353501948991,Wiki & Books
161,8,57,102,0,1.0,0.9926695704460144,0.9926695704460144,0.9920502781867981,[SEP],0.00014407322540805012,0.00014407322540805012,0.0001689583501337211,Wiki & Books
162,9,0,101,0,1.0,0.9911702096462249,0.9911702096462249,0.989605838060379,[CLS],0.0002164958906597647,0.0002164958906597647,0.00030903142600880774,Wiki & Books
163,9,1,107,0,1.0,0.9908022105693817,0.9908022105693817,0.9892949283123016,"""",0.0001728617909990149,0.0001728617909990149,0.00024234835090556576,Wiki & Books
164,9,2,145,0,1.0,0.9875657677650451,0.9875657677650451,0.984609740972519,H,0.0002570076155548406,0.0002570076155548406,0.00038192612220488086,Wiki & Books
165,9,3,18437,0,1.0,0.9842897891998291,0.9842897891998291,0.980058628320694,##ør,0.0003676949520625783,0.0003676949520625783,0.0005646845550281301,Wiki & Books
166,9,4,10168,0,1.0,0.9838282406330109,0.9838282406330109,0.979097980260849,du,0.0003224990769307468,0.0003224990769307468,0.0005144669092381448,Wiki & Books
167,9,5,11085,0,1.0,0.9838527619838715,0.9838527619838715,0.9792836785316468,nu,0.00035685725167699183,0.00035685725167699183,0.0005561098979710267,Wiki & Books
