,SentenceID,WordIndex,Word,Target,Correct,Confidence,MaxConfidence,Margin,Tokens,Variation,MaxVariation,MarginVar,Domain
48,0,48,102,0,1.0,0.99454345703125,0.99454345703125,0.9940182626247406,[SEP],8.703098043426395e-05,8.703098043426395e-05,0.0001063867423578202,Conversation
49,1,0,101,0,1.0,0.994647878408432,0.994647878408432,0.994113975763321,[CLS],7.708878451925471e-05,7.708878451925471e-05,9.642446782468283e-05,Conversation
50,1,1,10666,0,1.0,0.9953098297119141,0.9953098297119141,0.9948441684246063,Det,4.644529609194592e-05,4.644529609194592e-05,5.802967672909887e-05,Conversation
51,1,2,175,0,1.0,0.9946491122245789,0.9946491122245789,0.9940725922584533,g,7.418218746764182e-05,7.418218746764182e-05,9.467905086438578e-05,Conversation
52,1,3,98644,0,1.0,0.9944200336933136,0.9944200336933136,0.9938061714172364,##ælde,7.532338814900896e-05,7.532338814900896e-05,9.727102666502674e-05,Conversation
53,1,4,10129,0,1.0,0.9952646195888519,0.9952646195888519,0.994791567325592,##r,5.0620885104457615e-05,5.0620885104457615e-05,6.373821850900186e-05,Conversation
54,1,5,11443,0,1.0,0.9955558180809021,0.9955558180809021,0.9951226234436035,også,3.927859472128148e-05,3.927859472128148e-05,4.8697232880670075e-05,Conversation
55,1,6,39985,0,1.0,0.9935051918029785,0.9935051918029785,0.9927671432495118,vore,0.00012339959427322357,0.00012339959427322357,0.00015858229245026227,Conversation
56,1,7,10107,0,1.0,0.9939612746238708,0.9939612746238708,0.9932669460773468,##s,9.769085880577677e-05,9.769085880577677e-05,0.00012515881944100469,Conversation
57,1,8,44569,0,1.0,0.9898174345493317,0.9898174345493317,0.9886547744274139,engagement,0.00047686737214110777,0.00047686737214110777,0.0005999661254151435,Conversation
58,1,9,177,0,1.0,0.9936731040477753,0.9936731040477753,0.9929387927055359,i,0.00012679744763989471,0.00012679744763989471,0.00016355414711895835,Conversation
59,1,10,10156,0,1.0,0.9945684909820557,0.9945684909820557,0.9939447104930877,og,7.677016950481173e-05,7.677016950481173e-05,9.997704511196304e-05,Conversation
60,1,11,82899,0,1.0,0.9898471415042878,0.9898471415042878,0.9887126922607422,ansvar,0.0004666678332938901,0.0004666678332938901,0.0005835012350524948,Conversation
61,1,12,10142,0,1.0,0.9938136994838714,0.9938136994838714,0.9930441796779632,for,0.00011892693106819508,0.00011892693106819508,0.00015514419608425811,Conversation
62,1,13,22278,0,1.0,0.9842982172966004,0.9842982172966004,0.9814475059509278,ud,0.0005270580313832342,0.0005270580313832342,0.0007501691118291375,Conversation
63,1,14,78835,0,1.0,0.9632284283638001,0.9632284283638001,0.9551211953163147,##vikling,0.0030532742098260705,0.0030532742098260705,0.004732861508364437,Conversation
64,1,15,36799,0,1.0,0.9645809352397918,0.9645809352397918,0.9578176081180573,##sland,0.002896487450247811,0.002896487450247811,0.004183374159230233,Conversation
65,1,16,12061,0,1.0,0.9812032341957092,0.9812032341957092,0.9780349254608154,##ene,0.0007615017010964209,0.0007615017010964209,0.0010493607412853123,Conversation
66,1,17,119,0,1.0,0.9947774946689606,0.9947774946689606,0.9942222774028778,.,7.17847178673381e-05,7.17847178673381e-05,9.179493717358156e-05,Conversation
67,1,18,102,0,1.0,0.9948929786682129,0.9948929786682129,0.9943504869937897,[SEP],6.858265840477885e-05,6.858265840477885e-05,8.754283629205162e-05,Conversation
68,2,0,101,0,1.0,0.9938430964946747,0.9938430964946747,0.9931326627731323,[CLS],0.00010905816879475337,0.00010905816879475337,0.00013977644394017828,Conversation
69,2,1,11399,0,1.0,0.9924920976161957,0.9924920976161957,0.9916103184223175,For,0.00019165182803963175,0.00019165182803963175,0.0002449884257247348,Conversation
70,2,2,11275,0,1.0,0.9900905191898346,0.9900905191898346,0.9890553534030915,##ske,0.0003459730038267494,0.0003459730038267494,0.0004295277311101487,Conversation
71,2,3,104468,0,1.0,0.9916328489780426,0.9916328489780426,0.9908462166786194,##llige,0.00020325578749851302,0.00020325578749851302,0.0002452431464838867,Conversation
72,2,4,49154,0,1.0,0.9926239430904389,0.9926239430904389,0.9918089270591736,steder,0.00016817094805436026,0.00016817094805436026,0.00021293644345107056,Conversation
73,2,5,136,0,1.0,0.9925828635692596,0.9925828635692596,0.9917299211025238,?,0.00015633902076391595,0.00015633902076391595,0.00020022458613301098,Conversation
74,2,6,102,0,1.0,0.9936031222343444,0.9936031222343444,0.9928835332393646,[SEP],0.0001177180561411717,0.0001177180561411717,0.0001503578613894163,Conversation
75,3,0,101,0,1.0,0.9965024709701538,0.9965024709701538,0.9962351560592652,[CLS],1.6375680547611183e-05,1.6375680547611183e-05,1.911258128274085e-05,Conversation
76,3,1,42827,0,1.0,0.9961387097835541,0.9961387097835541,0.9958296477794647,Når,2.379188896103556e-05,2.379188896103556e-05,2.8078807234841462e-05,Conversation
77,3,2,13956,0,1.0,0.9959186017513275,0.9959186017513275,0.9956056296825408,vi,2.624220163855995e-05,2.624220163855995e-05,3.06065995168936e-05,Conversation
78,3,3,25304,0,1.0,0.9958316683769226,0.9958316683769226,0.9955051600933075,står,2.9988151587900803e-05,2.9988151587900803e-05,3.5667304405571085e-05,Conversation
79,3,4,10217,0,1.0,0.995804387331009,0.995804387331009,0.9954713523387909,på,3.261210506128264e-05,3.261210506128264e-05,3.8547062387159765e-05,Conversation
80,3,5,188,0,1.0,0.993578827381134,0.993578827381134,0.9930804669857025,t,0.0001235191031783245,0.0001235191031783245,0.00014443436664866028,Conversation
81,3,6,19210,0,1.0,0.9919540703296661,0.9919540703296661,0.9912792801856994,##ær,0.00024515191284852023,0.00024515191284852023,0.0002908732776953116,Conversation
82,3,7,11478,0,1.0,0.9890063524246215,0.9890063524246215,0.988082104921341,##sk,0.0004238857416153506,0.0004238857416153506,0.000499000835909733,Conversation
83,3,8,11608,0,1.0,0.986002779006958,0.986002779006958,0.9846317529678345,##len,0.000662343804634844,0.000662343804634844,0.000789601251887859,Conversation
84,3,9,10275,0,1.0,0.9815390229225158,0.9815390229225158,0.9776282727718353,til,0.0001845015283043949,0.0001845015283043949,0.00022463078017768366,Conversation
85,3,10,10349,18,0.4,0.3121350040542893,0.5492975622415542,0.33887220323085787,det,0.049376933020813626,0.030250386054985517,0.06946151738968957,Conversation
86,3,11,17731,3,0.9,0.4859062189701945,0.5794528841972351,0.3850315064191818,nye,0.0478372100828301,0.036460260550689426,0.048090498100223124,Conversation
87,3,12,11400,3,0.8,0.5107881695963442,0.608000423014164,0.4428932026028633,år,0.06190924074806031,0.044587350182186826,0.06010644029144049,Conversation
88,3,13,117,0,1.0,0.9961829423904419,0.9961829423904419,0.9958925485610962,",",2.0898651315235383e-05,2.0898651315235383e-05,2.425218562734699e-05,Conversation
89,3,14,13319,0,1.0,0.9963582813739776,0.9963582813739776,0.9960814118385315,vil,1.877543082816402e-05,1.877543082816402e-05,2.191119699048727e-05,Conversation
90,3,15,13956,0,1.0,0.9962042510509491,0.9962042510509491,0.9959209144115448,vi,2.1656405437262543e-05,2.1656405437262543e-05,2.5145271790485426e-05,Conversation
91,3,16,10968,0,1.0,0.9963924527168274,0.9963924527168274,0.9961185872554779,alle,1.903023376797819e-05,1.903023376797819e-05,2.204131587081548e-05,Conversation
92,3,17,99256,0,1.0,0.9962461650371551,0.9962461650371551,0.9959722459316254,gerne,2.1520205421730052e-05,2.1520205421730052e-05,2.4879149836642968e-05,Conversation
93,3,18,117,0,1.0,0.9961297988891602,0.9961297988891602,0.9958279192447662,",",2.1887184639126646e-05,2.1887184639126646e-05,2.583415642863684e-05,Conversation
94,3,19,10160,0,1.0,0.9960121393203736,0.9960121393203736,0.9957069754600525,at,2.721524107073492e-05,2.721524107073492e-05,3.185171351347549e-05,Conversation
95,3,20,15499,0,1.0,0.9955456674098968,0.9955456674098968,0.9951842129230499,alt,3.233337211273835e-05,3.233337211273835e-05,3.793104891887111e-05,Conversation
96,3,21,10349,0,1.0,0.99460768699646,0.99460768699646,0.9941616117954254,det,5.002086240395443e-05,5.002086240395443e-05,5.83574001456455e-05,Conversation
97,3,22,44340,0,1.0,0.9942674458026886,0.9942674458026886,0.993752658367157,gode,4.294650524773402e-05,4.294650524773402e-05,5.095593535955345e-05,Conversation
98,3,23,117,0,1.0,0.9956508934497833,0.9956508934497833,0.9952952265739441,",",2.8047643514703683e-05,2.8047643514703683e-05,3.3115696863461606e-05,Conversation
99,3,24,15499,0,1.0,0.9950724244117737,0.9950724244117737,0.9946768820285797,alt,3.8909324625535643e-05,3.8909324625535643e-05,4.583190155035056e-05,Conversation
100,3,25,10349,0,1.0,0.9944948315620422,0.9944948315620422,0.9940384984016418,det,4.829780312164189e-05,4.829780312164189e-05,5.6907236216972024e-05,Conversation
101,3,26,117,0,1.0,0.994606202840805,0.994606202840805,0.9941813051700592,",",4.251087132121967e-05,4.251087132121967e-05,5.053587987422503e-05,Conversation
102,3,27,10118,0,1.0,0.9946798384189606,0.9946798384189606,0.9943130493164063,der,3.668236233398403e-05,3.668236233398403e-05,4.255649605710233e-05,Conversation
103,3,28,66003,0,1.0,0.9928311467170715,0.9928311467170715,0.9922045767307281,ly,3.228018489537021e-05,3.228018489537021e-05,3.850130917033567e-05,Conversation
104,3,29,81191,0,1.0,0.9903205692768097,0.9903205692768097,0.9893424868583679,##kkede,4.0853427026696925e-05,4.0853427026696925e-05,5.027037404389034e-05,Conversation
105,3,30,10107,0,1.0,0.9914251506328583,0.9914251506328583,0.9906808376312256,##s,4.6970308885683205e-05,4.6970308885683205e-05,5.569521178344415e-05,Conversation
106,3,31,177,0,1.0,0.9323351979255676,0.9323351979255676,0.9081853151321411,i,0.0021856874871431843,0.0021856874871431843,0.005069897007751791,Conversation
107,3,32,10349,18,0.3,0.29653144530020653,0.5054291784763336,0.269695608317852,det,0.04177201134432516,0.03249334944135729,0.07793370789289897,Conversation
108,3,33,23783,3,0.9,0.4913962085265666,0.5853257030248642,0.4023921757936478,gamle,0.0475987006306818,0.03543210573560729,0.046727417372315026,Conversation
109,3,34,11400,3,0.8,0.5098916691029445,0.6079425945878029,0.451420359313488,år,0.06409865445620624,0.04610715821630641,0.06282317968707248,Conversation
110,3,35,117,0,1.0,0.9957454979419709,0.9957454979419709,0.9954075455665589,",",2.6763292509492943e-05,2.6763292509492943e-05,3.143649708633234e-05,Conversation
111,3,36,27800,0,1.0,0.9963327407836914,0.9963327407836914,0.9960429430007934,må,1.9133436554739086e-05,1.9133436554739086e-05,2.2544314194448135e-05,Conversation
112,3,37,82082,0,1.0,0.9962407052516937,0.9962407052516937,0.9959420502185822,vare,2.067383232446929e-05,2.067383232446929e-05,2.4752736928554955e-05,Conversation
113,3,38,11054,0,1.0,0.9961528480052948,0.9961528480052948,0.9958552122116089,ved,2.1780753076150462e-05,2.1780753076150462e-05,2.582134183768403e-05,Conversation
114,3,39,10156,0,1.0,0.9961123168468475,0.9961123168468475,0.995818030834198,og,2.3626711909408015e-05,2.3626711909408015e-05,2.7753685658495892e-05,Conversation
115,3,40,170,0,1.0,0.9957024455070496,0.9957024455070496,0.9953475058078766,b,3.2424209879877705e-05,3.2424209879877705e-05,3.8820882277299516e-05,Conversation
116,3,41,23924,0,1.0,0.9962402284145355,0.9962402284145355,0.9959425568580628,##ære,2.335412873737397e-05,2.335412873737397e-05,2.7753222257018704e-05,Conversation
117,3,42,12127,0,1.0,0.9957244217395782,0.9957244217395782,0.9953843057155609,fr,3.330042190587079e-05,3.330042190587079e-05,3.943245373410065e-05,Conversation
118,3,43,19951,0,1.0,0.9943990468978882,0.9943990468978882,0.993922370672226,##ug,7.330472737706373e-05,7.330472737706373e-05,8.81366764766156e-05,Conversation
119,3,44,10123,0,1.0,0.9950094282627105,0.9950094282627105,0.9945840418338776,##t,5.4037175503971474e-05,5.4037175503971474e-05,6.46698254712774e-05,Conversation
120,3,45,117,0,1.0,0.9962141156196594,0.9962141156196594,0.9959220588207245,",",2.1494754789017635e-05,2.1494754789017635e-05,2.5227950304618218e-05,Conversation
121,3,46,12380,0,1.0,0.9962541580200195,0.9962541580200195,0.9959781169891357,mens,1.983545968528233e-05,1.983545968528233e-05,2.2975466677621625e-05,Conversation
122,3,47,13956,0,1.0,0.9960688292980194,0.9960688292980194,0.9957620680332184,vi,2.2310677109835806e-05,2.2310677109835806e-05,2.6077763026712832e-05,Conversation
123,3,48,180,0,1.0,0.995862889289856,0.995862889289856,0.9955307304859161,l,2.8447148338131004e-05,2.8447148338131004e-05,3.370523216648991e-05,Conversation
124,3,49,76408,0,1.0,0.9957132518291474,0.9957132518291474,0.995357894897461,##æg,3.174905227968594e-05,3.174905227968594e-05,3.791800911102427e-05,Conversation
125,3,50,11446,0,1.0,0.9962641298770905,0.9962641298770905,0.9959620118141175,##ger,2.1679666324025958e-05,2.1679666324025958e-05,2.57565883421762e-05,Conversation
126,3,51,15499,0,1.0,0.9955195963382721,0.9955195963382721,0.9951412975788116,alt,3.2637340716270565e-05,3.2637340716270565e-05,3.875988704269417e-05,Conversation
127,3,52,10349,0,1.0,0.9949355602264405,0.9949355602264405,0.9944816350936889,det,4.3585221642530315e-05,4.3585221642530315e-05,5.165385786355614e-05,Conversation
128,3,53,12776,0,1.0,0.9948625087738037,0.9948625087738037,0.9943764746189118,mindre,4.280945767604294e-05,4.280945767604294e-05,5.1483837081498506e-05,Conversation
129,3,54,44340,0,1.0,0.9954713940620422,0.9954713940620422,0.9950614929199219,gode,2.985964891252024e-05,2.985964891252024e-05,3.5762969292250095e-05,Conversation
130,3,55,56332,0,1.0,0.9962369084358216,0.9962369084358216,0.9959363758563995,bag,2.0306089306956207e-05,2.0306089306956207e-05,2.4009722656650466e-05,Conversation
131,3,56,10427,0,1.0,0.9960941195487976,0.9960941195487976,0.9957867205142975,os,2.280569530256571e-05,2.280569530256571e-05,2.6716534040680526e-05,Conversation
132,3,57,119,0,1.0,0.996624481678009,0.996624481678009,0.9963683962821961,.,1.535127227739963e-05,1.535127227739963e-05,1.802157283620431e-05,Conversation
133,3,58,102,0,1.0,0.9965825557708741,0.9965825557708741,0.9963151395320893,[SEP],1.536297680559073e-05,1.536297680559073e-05,1.811149453491367e-05,Conversation
134,4,0,101,0,1.0,0.9956864893436432,0.9956864893436432,0.9952944815158844,[CLS],4.2947649532045764e-05,4.2947649532045764e-05,5.305293607964501e-05,Conversation
135,4,1,10666,0,1.0,0.9954006016254425,0.9954006016254425,0.9949374198913574,Det,4.8100786982594465e-05,4.8100786982594465e-05,6.102171684361224e-05,Conversation
136,4,2,10163,0,1.0,0.9952036023139954,0.9952036023139954,0.9947554469108582,er,5.935047067907817e-05,5.935047067907817e-05,7.34323826272032e-05,Conversation
137,4,3,27388,0,1.0,0.9952948272228241,0.9952948272228241,0.9948459744453431,blevet,4.957335426855281e-05,4.957335426855281e-05,6.209258349358039e-05,Conversation
138,4,4,10131,0,1.0,0.9951378285884858,0.9951378285884858,0.9947025775909424,et,5.945680907121441e-05,5.945680907121441e-05,7.257991415201558e-05,Conversation
139,4,5,10142,0,1.0,0.9951107323169708,0.9951107323169708,0.9946741342544556,for,6.330290692634576e-05,6.330290692634576e-05,7.719859918665861e-05,Conversation
140,4,6,17513,0,1.0,0.9944846272468567,0.9944846272468567,0.9939641714096069,##bil,8.034996998361521e-05,8.034996998361521e-05,9.928963652839685e-05,Conversation
141,4,7,40666,0,1.0,0.9948836624622345,0.9948836624622345,0.9944500505924225,##lede,6.775284833256733e-05,6.775284833256733e-05,8.138713024269606e-05,Conversation
142,4,8,10142,0,1.0,0.9954803764820099,0.9954803764820099,0.9950411081314087,for,5.185886647613103e-05,5.185886647613103e-05,6.499862763803322e-05,Conversation
143,4,9,16804,0,1.0,0.9945516049861908,0.9945516049861908,0.9940054178237915,hele,7.984569983779723e-05,7.984569983779723e-05,9.980149766107614e-05,Conversation
144,4,10,31708,0,1.0,0.9941788673400879,0.9941788673400879,0.9935499846935272,verden,7.938647453983093e-05,7.938647453983093e-05,0.00010024649172638788,Conversation
145,4,11,119,0,1.0,0.9958145201206208,0.9958145201206208,0.9954244792461395,.,3.949083110516227e-05,3.949083110516227e-05,4.934263096760816e-05,Conversation
146,4,12,102,0,1.0,0.9957522273063659,0.9957522273063659,0.9953543722629548,[SEP],4.173638362402698e-05,4.173638362402698e-05,5.20594780838124e-05,Conversation
147,5,0,101,0,1.0,0.995096629858017,0.995096629858017,0.9943884432315826,[CLS],5.982968637315622e-05,5.982968637315622e-05,8.502516249325964e-05,Conversation
148,5,1,27632,0,1.0,0.9319329142570496,0.9319329142570496,0.9069852411746979,Tale,0.015543357405035468,0.015543357405035468,0.02401989746863368,Conversation
149,5,2,10129,0,1.0,0.939695018529892,0.939695018529892,0.9184630632400512,##r,0.013807833112005632,0.013807833112005632,0.02151102426025759,Conversation
150,5,3,130,14,1.0,0.815692487359047,0.815692487359047,0.7548176437616348,9,0.03864074116498742,0.03864074116498742,0.06321282214210912,Conversation
151,5,4,131,0,1.0,0.9857371568679809,0.9857371568679809,0.9824964702129364,:,0.0011756222590533125,0.0011756222590533125,0.0018461008902763254,Conversation
152,5,5,153,0,1.0,0.9680862069129944,0.9680862069129944,0.9628792464733124,P,0.004167746215737509,0.004167746215737509,0.005607227223806497,Conversation
153,5,6,93349,0,1.0,0.9564178645610809,0.9564178645610809,0.9499566495418549,##uha,0.006273428204562101,0.006273428204562101,0.008003248290927054,Conversation
154,5,7,117,0,1.0,0.989736533164978,0.989736533164978,0.988301157951355,",",0.00050665731013396,0.00050665731013396,0.0006736301309317128,Conversation
155,5,8,17183,0,1.0,0.9948244154453277,0.9948244154453277,0.9942035615444184,skal,7.216174589249392e-05,7.216174589249392e-05,9.561061439843144e-05,Conversation
156,5,9,41376,0,1.0,0.9943498373031616,0.9943498373031616,0.993559455871582,nok,9.167488573353921e-05,9.167488573353921e-05,0.00012622268138230195,Conversation
157,5,10,35076,0,1.0,0.9945030450820923,0.9945030450820923,0.9938202857971191,lige,8.175804515545338e-05,8.175804515545338e-05,0.00010900382916943843,Conversation
158,5,11,10529,0,1.0,0.9934327185153962,0.9934327185153962,0.992505794763565,have,9.53039097489139e-05,9.53039097489139e-05,0.00012873656214186012,Conversation
159,5,12,126,27,0.0,0.022184099699370564,0.6216389149427414,0.5352216988801957,5,0.00033442364164073656,0.014278059182373334,0.02413961454544563,Conversation
160,5,13,13484,29,0.1,0.06006216655950993,0.45241110026836395,0.3116132885217667,min,0.004533140883288003,0.07608990346489511,0.1190509946893739,Conversation
161,5,14,10275,0,1.0,0.9943287551403046,0.9943287551403046,0.9937516272068023,til,7.143341502672484e-05,7.143341502672484e-05,8.959507711526982e-05,Conversation
162,5,15,10160,0,1.0,0.9955197870731354,0.9955197870731354,0.9950796842575074,at,3.82757445551718e-05,3.82757445551718e-05,4.836602601429262e-05,Conversation
163,5,16,188,0,1.0,0.9939301669597626,0.9939301669597626,0.9933115482330322,t,9.592667392755771e-05,9.592667392755771e-05,0.0001202852211955019,Conversation
164,5,17,49210,0,1.0,0.9941443920135498,0.9941443920135498,0.9935922503471375,##æ,8.28789129214158e-05,8.28789129214158e-05,0.00010183470027683938,Conversation
165,5,18,53770,0,1.0,0.99480841755867,0.99480841755867,0.9943130731582641,##nke,6.253681412363932e-05,6.253681412363932e-05,7.769332552300055e-05,Conversation
166,5,19,10491,0,1.0,0.9945200741291046,0.9945200741291046,0.9938898324966431,over,8.206033121101796e-05,8.206033121101796e-05,0.00010683758387855847,Conversation
167,5,20,10349,0,1.0,0.9943125188350678,0.9943125188350678,0.9935239911079407,det,7.992854400061589e-05,7.992854400061589e-05,0.00010901153095602466,Conversation
168,5,21,102,0,1.0,0.995203298330307,0.995203298330307,0.9945787012577056,[SEP],5.556093016213738e-05,5.556093016213738e-05,7.567553809767701e-05,Conversation
169,6,0,101,0,1.0,0.9930252611637116,0.9930252611637116,0.9919863998889923,[CLS],0.00011311039697975643,0.00011311039697975643,0.00014836203690183678,Conversation
