,SentenceID,WordIndex,Word,Target,Correct,Confidence,Tokens,Variation,Domain
49,953,35,19232,0,0.77,0.7671907019473019,##ering,0.17565013212364033,Legal
50,953,36,10107,0,0.77,0.7671883649996153,##s,0.17566954806227708,Legal
51,953,37,107378,0,0.81,0.8071207249206054,##fonds,0.15261985126107516,Legal
52,953,38,39532,0,0.82,0.8170678058946215,##grund,0.14635407618522456,Legal
53,953,39,34132,0,0.85,0.846899188522948,##laget,0.12643446691222088,Legal
54,953,40,177,0,0.86,0.8569008236010995,i,0.11941172222214201,Legal
55,953,41,34380,0,0.86,0.8568164342551609,forbindelse,0.11938859601612592,Legal
56,953,42,10172,0,0.83,0.8269831170864563,med,0.13993087120091016,Legal
57,953,43,83617,0,0.86,0.8568739840976559,kl,0.11938984698982409,Legal
58,953,44,37247,0,0.83,0.8269215181397885,##ager,0.13989820941196035,Legal
59,953,45,12457,0,0.84,0.8368647773085831,##ens,0.13323255447446003,Legal
60,953,46,27998,0,0.79,0.7871747628840922,års,0.16453446292012952,Legal
61,953,47,11889,0,0.81,0.807131336315606,##ang,0.15262775031137663,Legal
62,953,48,11942,0,0.83,0.8270583811487359,##ive,0.13993322922557144,Legal
63,953,49,14433,0,0.81,0.8071617618224581,##lse,0.15260887139583112,Legal
64,953,50,117,0,0.82,0.8170754291714911,",",0.1463361127323914,Legal
65,953,51,10156,0,0.81,0.8070864856308253,og,0.15258096613285982,Legal
66,953,52,10160,0,0.82,0.8170439127571808,at,0.14635792515468318,Legal
67,953,53,14246,0,0.79,0.7871424446411038,dette,0.16450986497727682,Legal
68,953,54,10163,0,0.83,0.8270119912869268,er,0.13995051542556183,Legal
69,953,55,106743,0,0.81,0.8071272331340333,strid,0.15264684646657165,Legal
70,953,56,10172,0,0.8,0.7971684906159316,med,0.15870986398364523,Legal
71,953,57,91845,1,0.78,0.7772235395182725,Tol,0.17019236868815482,Legal
72,953,58,10162,1,0.73,0.7273828798885734,##d,0.19546870161780866,Legal
73,953,59,118,1,0.81,0.8069824642426829,-,0.1526070091622014,Legal
74,953,60,10156,25,0.82,0.8169671033118356,og,0.1463913416624123,Legal
75,953,61,156,25,0.81,0.8070628063330377,S,0.15264904993105854,Legal
76,953,62,14735,25,0.81,0.807108296583483,##kat,0.1526654180789654,Legal
77,953,63,42615,25,0.85,0.8469726261554024,##test,0.12645486542115733,Legal
78,953,64,31993,25,0.85,0.8469979285193403,##yre,0.12647950808947217,Legal
79,953,65,18797,25,0.8,0.7971866037525615,##lsen,0.15866663307522666,Legal
80,953,66,10107,25,0.82,0.8170730597059083,##s,0.14638574848137742,Legal
81,953,67,10452,0,0.8,0.7971002139344091,af,0.15871752245572074,Legal
82,953,68,102029,0,0.84,0.8369577129736353,##gør,0.13331137552352237,Legal
83,953,69,23184,0,0.81,0.8071252767784017,##else,0.15266123850527152,Legal
84,953,70,15331,0,0.87,0.8668163659405537,gen,0.11218054715195803,Legal
85,953,71,71561,0,0.83,0.8269971696078529,##givet,0.1399775417235427,Legal
86,953,72,177,0,0.86,0.8569039851115804,i,0.11944138200190035,Legal
87,953,73,157,0,0.85,0.8469775495336261,T,0.12647492248847977,Legal
88,953,74,10575,0,0.84,0.8369942901138393,##f,0.13331887428044614,Legal
89,953,75,10731,0,0.91,0.9067814144537261,##S,0.08116810155979284,Legal
90,953,76,10436,0,0.87,0.8669014704126312,1995,0.11217577310776637,Legal
91,953,77,119,0,0.87,0.8668823643069481,.,0.11216131102037032,Legal
92,953,78,42986,0,0.88,0.8768615614202463,443,0.10472953168818668,Legal
93,953,79,102,0,0.88,0.876831537740436,[SEP],0.10469884054967599,Legal
94,818,0,101,0,0.87,0.8669005290917994,[CLS],0.11215151776295412,Legal
95,818,1,65706,0,0.9,0.8967905779544526,børn,0.08924932588932762,Legal
96,818,2,21057,0,0.92,0.9167085831057921,##eb,0.07295680303938873,Legal
97,818,3,11249,0,0.88,0.8768453869460063,##id,0.10470787707070559,Legal
98,818,4,31351,0,0.87,0.8669179980648187,##rag,0.11215860632042912,Legal
99,818,5,117,0,0.88,0.8768524551619339,",",0.10471001511253059,Legal
100,818,6,102,0,0.88,0.8768034933564013,[SEP],0.10474404774299062,Legal
101,334,0,101,0,0.87,0.8667995866541606,[CLS],0.11215056765332497,Legal
102,334,1,12594,0,0.83,0.8269933510075498,Under,0.13991177789953013,Legal
103,334,2,181,0,0.82,0.8170110088806541,m,0.1463818969848453,Legal
104,334,3,67960,0,0.84,0.8369220668209164,##øder,0.13328127393115122,Legal
105,334,4,10140,0,0.87,0.8668461976414983,den,0.11217080837506722,Legal
106,334,5,10197,27,0.88,0.8767624504429113,20,0.10471173785902531,Legal
107,334,6,119,27,0.87,0.8668354503625415,.,0.11214208708970774,Legal
108,334,7,10156,0,0.88,0.8768712893049815,og,0.10468100127210977,Legal
109,334,8,10244,27,0.88,0.8768663603192545,30,0.10469663033461148,Legal
110,334,9,119,27,0.89,0.8868476811847359,.,0.09703527942738813,Legal
111,334,10,11402,22,0.89,0.8867926510547113,juni,0.097070440732641,Legal
112,334,11,10450,22,0.85,0.8468949526721917,1992,0.12643251895942695,Legal
113,334,12,63863,0,0.83,0.8270305590806128,fulgte,0.1398921762068119,Legal
114,334,13,10131,0,0.82,0.8170355373647089,et,0.14634253431614028,Legal
115,334,14,79078,0,0.85,0.8469136535596954,flertal,0.12641179148526466,Legal
116,334,15,177,0,0.85,0.8469384936637107,i,0.12644274211351744,Legal
117,334,16,102,0,0.83,0.8270081486197159,[SEP],0.1399196702110151,Legal
118,1367,0,101,0,0.82,0.8170309129169254,[CLS],0.14638966570925654,Legal
119,1367,1,10905,0,0.86,0.8568870234312636,kan,0.1194227952101671,Legal
120,1367,2,177,0,0.83,0.8270063710040267,i,0.1399168742619683,Legal
121,1367,3,10452,0,0.86,0.8569255701112707,af,0.11935834830949849,Legal
122,1367,4,10681,0,0.82,0.8170169876386535,##ten,0.14635876021198851,Legal
123,1367,5,10452,0,0.87,0.8668197815753592,af,0.11217391431603342,Legal
124,1367,6,50659,0,0.83,0.826948831878617,##sl,0.139941781354627,Legal
125,1367,7,59579,0,0.8,0.7970887786055028,##øre,0.15866766700669863,Legal
126,1367,8,117,0,0.78,0.7772090071486036,",",0.17015192837006152,Legal
127,1367,9,10160,0,0.77,0.7672793107411872,at,0.1755786012698023,Legal
128,1367,10,10118,0,0.76,0.7573365806630864,der,0.18082398316697879,Legal
129,1367,11,56332,0,0.79,0.7872739927177463,bag,0.16443122618821582,Legal
130,1367,12,102,0,0.75,0.7473675229624132,[SEP],0.1858945923777576,Legal
131,480,0,101,0,0.78,0.7772145653643747,[CLS],0.17019658269365806,Legal
132,480,1,10666,0,0.79,0.7872171515818991,Det,0.16455784288380548,Legal
133,480,2,10163,0,0.81,0.8070906833798653,er,0.1526482075904835,Legal
134,480,3,177,0,0.83,0.8270584642601352,i,0.1399553484978694,Legal
135,480,4,19685,0,0.86,0.8569311004972587,bem,0.11942119856362649,Legal
136,480,5,103568,0,0.84,0.8369743410181217,##ærk,0.13331649418944658,Legal
137,480,6,27978,0,0.85,0.8469827571673523,##ninger,0.12648024696702614,Legal
138,480,7,10238,0,0.81,0.8071240667658276,##ne,0.15266864045509604,Legal
139,480,8,102,0,0.8,0.797223316098316,[SEP],0.15874675990642356,Legal
140,1324,0,101,0,0.83,0.8270747580408352,[CLS],0.13998912725956678,Legal
141,1324,1,148,0,0.82,0.8171126664642907,K,0.1464603483232766,Legal
142,1324,2,50265,0,0.85,0.8469830716923752,##lager,0.12649921450029208,Legal
143,1324,3,10136,0,0.87,0.8669284418697498,##en,0.11217281874326264,Legal
144,1324,4,10151,0,0.91,0.9067205508137703,an,0.08122049347941833,Legal
145,1324,5,44714,0,0.89,0.8867756591915804,##fører,0.09710274911131084,Legal
146,1324,6,117,0,0.91,0.906680552443786,",",0.08124525175411522,Legal
147,1324,7,10160,0,0.9,0.8967243974686789,at,0.08927249550611661,Legal
148,1324,8,10118,0,0.87,0.8668452969810392,der,0.1121875084919661,Legal
149,1324,9,108808,0,0.83,0.8269869245927385,bør,0.13995346547706122,Legal
150,1324,10,10217,0,0.86,0.856836761564498,på,0.1194421271903594,Legal
151,1324,11,96389,0,0.85,0.8468866242561762,##hv,0.12643719106573098,Legal
152,1324,12,12808,0,0.82,0.8170370988843934,##ile,0.14636140989318602,Legal
153,1324,13,102,0,0.79,0.7872424465134827,[SEP],0.1645261861376961,Legal
154,1009,0,101,0,0.75,0.7474311932032061,[CLS],0.1859569543506535,Legal
155,1009,1,21207,0,0.76,0.75737085957398,fora,0.18087818251724777,Legal
156,1009,2,50579,0,0.77,0.767306460168188,##rb,0.17559838161374025,Legal
157,1009,3,11950,0,0.81,0.8070967435291141,##ej,0.15261058227570892,Legal
158,1009,4,28473,0,0.81,0.8070349872115594,##dern,0.15261734993095316,Legal
159,1009,5,10112,0,0.83,0.8269571760424015,##e,0.13994534146192525,Legal
160,1009,6,10275,0,0.88,0.8767628586608407,til,0.10471228317140344,Legal
161,1009,7,62893,33,0.88,0.8767298243545474,ret,0.10473002222480542,Legal
162,1009,8,54609,33,0.86,0.8568153276453632,##sp,0.1194037546098666,Legal
163,1009,9,61346,33,0.85,0.8468778516903421,##lej,0.12644938088007074,Legal
164,1009,10,22112,33,0.88,0.8767285297824128,##elo,0.10472049676544845,Legal
165,1009,11,54086,33,0.84,0.8369396398998288,##vens,0.1332885814780546,Legal
166,1009,12,204,35,0.87,0.8667918546015108,§,0.11215893352804608,Legal
167,1009,13,40064,35,0.84,0.8369345931006729,389,0.1332627643040582,Legal
168,1009,14,169,35,0.84,0.8370016483758809,a,0.1332680443266904,Legal
169,1009,15,117,0,0.85,0.8469725537422346,",",0.12646441137151254,Legal
170,1009,16,10160,0,0.83,0.8270373232727434,at,0.13998595446560316,Legal
171,1009,17,24904,0,0.84,0.8370215334377826,hen,0.13333135431937507,Legal
172,1009,18,45283,0,0.86,0.8569119102148761,##sig,0.11943362170843067,Legal
173,1009,19,10681,0,0.83,0.827065105893198,##ten,0.139970217504131,Legal
174,1009,20,10299,0,0.84,0.8370061314020859,var,0.13331563449932454,Legal
175,1009,21,10160,0,0.79,0.7871763222639129,at,0.164562925946573,Legal
176,1009,22,10347,0,0.84,0.8369558804263215,be,0.13334139296607936,Legal
177,1009,23,53166,0,0.81,0.8070531679151464,##gr,0.15268528924451352,Legal
178,1009,24,49210,0,0.84,0.8369277853667881,##æ,0.13333054245414888,Legal
179,1009,25,19051,0,0.8,0.7970716772109881,##nse,0.15871525754122004,Legal
180,1009,26,179,0,0.81,0.8070698268450224,k,0.15264977025946755,Legal
181,1009,27,23924,0,0.8,0.7970728556712448,##ære,0.15870674481590843,Legal
182,1009,28,50186,0,0.84,0.8369363244441774,##mål,0.13330514852245418,Legal
183,1009,29,10209,0,0.86,0.8568380841399085,om,0.1194116708633006,Legal
184,1009,30,100,0,0.86,0.8569250359809212,[UNK],0.1193638035667452,Legal
185,1009,31,62893,0,0.84,0.8369862640044857,ret,0.13321520850258067,Legal
186,1009,32,54609,0,0.81,0.8070784513573517,##sp,0.1525676935033665,Legal
187,1009,33,10284,0,0.84,0.8368786122419487,##le,0.1332478052045377,Legal
188,1009,34,118,0,0.86,0.8568645371223238,-,0.11936591836808307,Legal
189,1009,35,102,0,0.87,0.8668690172125207,[SEP],0.11212911228376289,Legal
190,795,0,101,0,0.84,0.8370524899524117,[CLS],0.13322385324491604,Legal
191,795,1,76987,0,0.78,0.777312781806554,føre,0.17015194602176562,Legal
192,795,2,10275,0,0.84,0.8370671649198357,til,0.13328721657977788,Legal
193,795,3,10110,0,0.82,0.8171051314456599,en,0.14646205455336825,Legal
194,795,4,10275,0,0.79,0.7872136789706928,til,0.1645629037390164,Legal
195,795,5,77822,0,0.83,0.8270802952362283,##sides,0.13995992578576733,Legal
196,795,6,89674,0,0.85,0.8469791847296073,##ætte,0.12644714615443042,Legal
197,795,7,14433,0,0.82,0.8169988290327274,##lse,0.14644063587186845,Legal
198,795,8,10452,0,0.8,0.7970393829208843,af,0.1587258611696299,Legal
199,795,9,70066,0,0.8,0.7970576532499217,sådan,0.15867932521742908,Legal
200,795,10,10238,0,0.81,0.8069989585067379,##ne,0.15261016550811277,Legal
201,795,11,10452,0,0.8,0.7970575649694183,af,0.15867079611086773,Legal
202,795,12,32748,0,0.79,0.7871394697990035,##tale,0.16450753716620325,Legal
203,795,13,10129,0,0.78,0.7771113845398213,##r,0.17018861782178743,Legal
204,795,14,117,0,0.8,0.7970661174467932,",",0.15868279156669152,Legal
205,795,15,178,0,0.81,0.8070409593782825,j,0.1526243532395995,Legal
206,795,16,10575,0,0.8,0.7971277757209464,##f,0.15864207644313238,Legal
207,795,17,119,0,0.78,0.7772638277605438,.,0.1701632224678287,Legal
208,795,18,204,33,0.76,0.7573062766303338,§,0.18091468312161815,Legal
209,795,19,10273,35,0.77,0.7672262938603671,17,0.17565307871378347,Legal
210,795,20,177,0,0.75,0.7473775536775793,i,0.1859871926186236,Legal
211,795,21,102,0,0.8,0.7971189600780781,[SEP],0.15870431675021787,Legal
212,1074,0,101,0,0.77,0.7672785880173615,[CLS],0.17570026177132297,Legal
213,1074,1,158,0,0.76,0.7573878156706633,U,0.1809548543797156,Legal
214,1074,2,27477,0,0.79,0.7872143922955366,##dle,0.16455151081289363,Legal
215,1074,3,17792,0,0.86,0.8568829280282807,##jer,0.1193900313575127,Legal
216,1074,4,10107,0,0.84,0.8369984294386813,##s,0.13329391593212783,Legal
217,1074,5,16543,0,0.84,0.836941037068682,vice,0.1333012396046854,Legal
218,1074,6,104996,0,0.87,0.8667889581846248,##vær,0.112161693799678,Legal
219,1074,7,10123,0,0.85,0.8468780272388813,##t,0.1264682843778546,Legal
220,1074,8,20506,0,0.84,0.8369146029698095,bo,0.13332243988162307,Legal
221,1074,9,13864,0,0.87,0.8668351708551927,##ede,0.11217816677121227,Legal
222,1074,10,53598,0,0.87,0.8668474726348359,ganske,0.11216471499876784,Legal
223,1074,11,106665,0,0.87,0.866835014528724,tæt,0.11215569422101047,Legal
224,1074,12,10217,0,0.83,0.827016186567912,på,0.13991869334251875,Legal
225,1074,13,10141,0,0.81,0.8071157747590996,le,0.15260213486034277,Legal
226,1074,14,16112,0,0.8,0.7971739780985445,##jem,0.15867880750713262,Legal
227,1074,15,108690,0,0.79,0.7872432537283385,##ålet,0.16453554305830273,Legal
228,1074,16,117,0,0.8,0.7971923092630823,",",0.15870900368688295,Legal
229,1074,17,10156,0,0.86,0.856985794157954,og,0.1194422955047015,Legal
230,1074,18,16543,0,0.9,0.896757999055717,vice,0.089268516217817,Legal
231,1074,19,104996,0,0.89,0.8868138691960666,##vær,0.09710217753449943,Legal
232,1074,20,10681,0,0.92,0.9166834883256888,##ten,0.0729909163743264,Legal
233,1074,21,10299,0,0.89,0.8867823308156813,var,0.09710765150047038,Legal
234,1074,22,11005,0,0.93,0.9265806482028711,fu,0.06458247719867653,Legal
235,1074,23,46289,0,0.9,0.8967428178746922,##ldt,0.0892590192274569,Legal
236,1074,24,15401,0,0.86,0.8569018293882982,bekend,0.11941172850236588,Legal
237,1074,25,10123,0,0.85,0.847005461845074,##t,0.12641568407040957,Legal
238,1074,26,10172,0,0.84,0.8370050965837073,med,0.13322828461193725,Legal
239,1074,27,117,0,0.87,0.8668746933469084,",",0.11211389286733206,Legal
240,1074,28,10160,0,0.86,0.856883854747066,at,0.11937111813955624,Legal
241,1074,29,10104,0,0.86,0.8568671845390782,de,0.11937600871570372,Legal
242,1074,30,10491,0,0.86,0.8568774583108006,over,0.11939767550834009,Legal
243,1074,31,20909,0,0.9,0.8966732084907563,##nat,0.08926421875367438,Legal
244,1074,32,42024,0,0.89,0.8867314048097614,##tede,0.0970984108296683,Legal
245,1074,33,177,0,0.85,0.846917600277302,i,0.12643351222049104,Legal
246,1074,34,10141,0,0.82,0.8170490630796848,le,0.14638230239501865,Legal
247,1074,35,16112,0,0.85,0.8469479897237762,##jem,0.12642939599411987,Legal
248,1074,36,108690,0,0.87,0.866807045432406,##ålet,0.11215984135498185,Legal
249,1074,37,102,0,0.85,0.8468916478146185,[SEP],0.1264432925353644,Legal
250,693,0,101,0,0.86,0.8569080437160937,[CLS],0.11940194635728155,Legal
251,693,1,146,0,0.86,0.8568683586696261,I,0.11940300600593559,Legal
252,693,2,10110,0,0.84,0.8370014613239618,en,0.1332817268230829,Legal
253,693,3,22278,0,0.8,0.7971514727822432,ud,0.15867319907082844,Legal
254,693,4,32748,0,0.79,0.7871542800771203,##tale,0.16455102392091125,Legal
255,693,5,14433,0,0.85,0.8469035519700264,##lse,0.1264937878563048,Legal
256,693,6,10209,0,0.86,0.8568887639658351,om,0.11945360138524336,Legal
257,693,7,83617,0,0.88,0.8768131882297894,kl,0.10476944980261386,Legal
258,693,8,37667,0,0.9,0.8967611015717557,##agen,0.08926492271591341,Legal
259,693,9,98572,0,0.87,0.8668354661678314,finde,0.1121464692595008,Legal
260,693,10,10129,0,0.85,0.8468684480941556,##r,0.12646230767226557,Legal
261,693,11,156,1,0.86,0.8567891994939657,S,0.11941481375150753,Legal
262,693,12,55228,1,0.88,0.8767570128453918,##øn,0.1047395587995103,Legal
263,693,13,19115,1,0.85,0.8468968815260871,##dag,0.1264422345699427,Legal
264,693,14,10466,1,0.82,0.8170543358194118,##sa,0.14638112001898243,Legal
265,693,15,36540,1,0.83,0.8269955000242953,##vise,0.13992021920793962,Legal
266,693,16,10115,1,0.79,0.7871659615722456,##n,0.16445848420859988,Legal
267,693,17,117,0,0.82,0.8170476984528796,",",0.14636124570301248,Legal
268,693,18,102,0,0.84,0.8369736779353844,[SEP],0.13327635179947747,Legal
269,1026,0,101,0,0.87,0.8668805714845803,[CLS],0.11214212869851585,Legal
270,1026,1,10193,23,0.85,0.8469165097487167,11,0.1264255350479049,Legal
271,1026,2,119,23,0.79,0.7871179142924302,.,0.1645304505091464,Legal
272,1026,3,45914,23,0.79,0.7871081536236261,463,0.16453992773794388,Legal
273,1026,4,117,23,0.82,0.8170254267971905,",",0.1463520600131047,Legal
274,1026,5,12017,23,0.83,0.8269685512045271,85,0.13991793516576295,Legal
275,1026,6,50302,16,0.84,0.8369319346106658,kr,0.13331437087792078,Legal
276,1026,7,119,16,0.85,0.8469079175981414,.,0.1264720525940353,Legal
277,1026,8,10275,0,0.85,0.846922076763367,til,0.12643128943469756,Legal
278,1026,9,177,0,0.86,0.8568582806142513,i,0.11936892418631638,Legal
279,1026,10,15499,0,0.84,0.8369458783675509,alt,0.13325438155588235,Legal
280,1026,11,10250,23,0.81,0.8070570513631538,16,0.1525827638049684,Legal
281,1026,12,119,23,0.79,0.7871549958196192,.,0.1644749754549805,Legal
282,1026,13,59036,23,0.79,0.7870963359758388,638,0.1645065316956895,Legal
283,1026,14,117,23,0.84,0.8369128661871037,",",0.13330023968848453,Legal
284,1026,15,12017,23,0.81,0.8070935598642427,85,0.15259754618535395,Legal
285,1026,16,50302,16,0.78,0.7772389626480072,kr,0.1701418187934697,Legal
286,1026,17,119,16,0.78,0.7772072782926626,.,0.1701536877526879,Legal
287,1026,18,102,0,0.76,0.7572679997066006,[SEP],0.18089440760667902,Legal
288,936,0,101,0,0.78,0.7771685750791949,[CLS],0.17019814290753593,Legal
289,936,1,10392,0,0.78,0.7772492673709712,am,0.17021504229906514,Legal
290,936,2,10806,0,0.81,0.8071066576795419,##ts,0.1526625639519269,Legal
291,936,3,82573,0,0.83,0.8269801623101739,##forening,0.14000132057708295,Legal
292,936,4,119,0,0.83,0.827040926585496,.,0.13995896201406935,Legal
293,936,5,102,0,0.86,0.8569382967634283,[SEP],0.11942527019795797,Legal
294,613,0,101,0,0.88,0.8768365934191025,[CLS],0.10472070673280211,Legal
295,613,1,10181,0,0.87,0.8668503020712888,som,0.11216626691101875,Legal
296,613,2,45339,0,0.88,0.8767598140154951,følge,0.10475947184394471,Legal
297,613,3,10452,0,0.88,0.876780904494226,af,0.10473806733194736,Legal
298,613,4,12139,0,0.81,0.8070438043265312,efter,0.15266671880695756,Legal
299,613,5,106088,0,0.82,0.8169979216889441,##give,0.1464075244937456,Legal
300,613,6,14433,0,0.83,0.8269906639835244,##lse,0.13994194476755767,Legal
301,613,7,102,0,0.82,0.8170315380613465,[SEP],0.146367391960344,Legal
302,520,0,101,0,0.85,0.8469958351977402,[CLS],0.12643406632926943,Legal
303,520,1,24904,0,0.9,0.8967629250540631,hen,0.08922830917752149,Legal
304,520,2,82093,0,0.88,0.8768677718665276,##vende,0.10470152952628485,Legal
305,520,3,14433,0,0.84,0.8369952344639751,##lse,0.1333071894704947,Legal
306,520,4,10275,0,0.84,0.8370524859422585,til,0.13333379094274325,Legal
307,520,5,20508,1,0.87,0.8669278657011454,Natur,0.11217787033250723,Legal
308,520,6,22444,1,0.86,0.8569067665467446,##kla,0.11940287822388797,Legal
309,520,7,11280,1,0.87,0.8668373727107246,##gen,0.11214973113802698,Legal
310,520,8,49210,1,0.83,0.8269927242291305,##æ,0.13988464237516465,Legal
311,520,9,62887,1,0.78,0.77715593292196,##vnet,0.17013662041221028,Legal
312,520,10,119,0,0.8,0.7971011329443718,.,0.15867466019447135,Legal
313,520,11,107,0,0.78,0.7772170987426762,"""",0.1702176709276509,Legal
314,520,12,102,0,0.81,0.8070581571625735,[SEP],0.15263970348983683,Legal
315,370,0,101,0,0.82,0.8170907917369186,[CLS],0.14638546249618067,Legal
316,370,1,113,0,0.84,0.8370105838086601,(,0.13327216811750153,Legal
317,370,2,156,1,0.83,0.8270359096958919,S,0.13989925892852473,Legal
318,370,3,14735,1,0.81,0.8070998746098303,##kat,0.1526293656014754,Legal
319,370,4,19665,1,0.83,0.8270324712906131,##tem,0.13996699287025458,Legal
320,370,5,26536,1,0.81,0.8071766632431536,##inis,0.15262472056547588,Legal
321,370,6,71064,1,0.81,0.8071698349302824,##terie,0.15262734759981444,Legal
322,370,7,10806,1,0.85,0.8469454256424434,##ts,0.1264620221665541,Legal
323,370,8,25065,0,0.88,0.8767958849609068,frem,0.10476281849966171,Legal
324,370,9,10237,0,0.87,0.8668612467052526,##h,0.11220354939329454,Legal
325,370,10,49210,0,0.86,0.8569125759994495,##æ,0.11943426314871404,Legal
326,370,11,57974,0,0.84,0.8369928056891512,##vning,0.1333305100024959,Legal
327,370,12,114,0,0.86,0.85688415599383,),0.11943547695093089,Legal
328,370,13,102,0,0.86,0.8569005300034769,[SEP],0.11945032761869699,Legal
329,445,0,101,0,0.83,0.8269824944671927,[CLS],0.13994348664698864,Legal
330,445,1,52033,0,0.82,0.817001037276168,Journalist,0.1463848850328653,Legal
331,445,2,10136,0,0.85,0.8469319395963839,##en,0.12645258111120208,Legal
332,445,3,19936,0,0.87,0.8668492881072188,fik,0.11217000903380937,Legal
333,445,4,10712,0,0.8,0.7970346405058762,till,0.15870868945309458,Legal
334,445,5,93429,0,0.83,0.8269302598683452,##adel,0.13995985248168188,Legal
335,445,6,10341,0,0.88,0.8767673679815516,##se,0.1047534509392414,Legal
336,445,7,10485,0,0.88,0.8768564158899562,her,0.10470040085857545,Legal
337,445,8,19156,0,0.89,0.8868154704236076,##til,0.09703638039242969,Legal
338,445,9,10452,0,0.87,0.8669805537132197,af,0.11209139016893815,Legal
339,445,10,164,0,0.84,0.8371255764222587,[,0.13324160756325823,Legal
340,445,11,138,28,0.85,0.847041255794029,A,0.12640252299610183,Legal
341,445,12,166,0,0.88,0.8769389487615262,],0.10469942014362027,Legal
342,445,13,187,0,0.87,0.8668816293344799,s,0.11215312002237156,Legal
343,445,14,10142,0,0.86,0.8568682079477731,for,0.11940633905701542,Legal
344,445,15,49210,0,0.86,0.8569011600766772,##æ,0.11937386115675791,Legal
345,445,16,47868,0,0.85,0.8469137069596491,##ldre,0.12641868298057987,Legal
